Price,Zip,My university,Distance to the university,Address,Bathrooms,Bedrooms,LivingArea,Rent_estimate,DetailURL
2995,78721,UT Austin,3.54 miles,"1134 Eleanor St, Austin, TX 78721",2,4,1224,2521,zillow.com/homedetails/1134-Eleanor-St-Austin-TX-78721/29388184_zpid/
1879,78728,UT Austin,12.53 miles,"The James on Grand Avenue, 15701 Farm To Market Rd, Austin, TX 78728",2,4,1304,1878,zillow.com/b/the-james-on-grand-avenue-austin-tx-C4dxFT/
2199,78724,UT Austin,7.64 miles,"Residences at Decker, 9000 Decker Ln, Austin, TX 78724",2,4,1423,2033,zillow.com/apartments/austin-tx/residences-at-decker/5Yw5FW/
2900,78731,UT Austin,4.4 miles,"6109 Shadow Valley Dr #A, Austin, TX 78731",2,4,2200,3377,zillow.com/homedetails/6109-Shadow-Valley-Dr-A-Austin-TX-78731/2113326411_zpid/
3800,78753,UT Austin,8.96 miles,"12600 Lucida Ln, Austin, TX 78753",2,4,2150,2334,zillow.com/homedetails/12600-Lucida-Ln-Austin-TX-78753/124839555_zpid/
2500,78729,UT Austin,11.4 miles,"8912 Bubbling Springs Trl, Austin, TX 78729",2,4,2026,2384,zillow.com/homedetails/8912-Bubbling-Springs-Trl-Austin-TX-78729/29564796_zpid/
2550,78727,UT Austin,10.22 miles,"13005 Odie Ln, Austin, TX 78727",2,4,1444,2149,zillow.com/homedetails/13005-Odie-Ln-Austin-TX-78727/29446117_zpid/
1878,78653,UT Austin,9.79 miles,"The Element, 5724 E Howard Ln, Manor, TX 78653",2,4,1304,2094,zillow.com/b/the-element-manor-tx-C4YPvk/
1887,78724,UT Austin,9.39 miles,"The Beckett, 14011 Fm 969 Rd, Austin, TX 78724",2,4,1486,,zillow.com/b/the-beckett-austin-tx-CbXnGZ/
2800,78705,UT Austin,0.84 miles,"2844 San Gabriel St #A, Austin, TX 78705",2,4,1584,3800,zillow.com/homedetails/2844-San-Gabriel-St-A-Austin-TX-78705/2102782540_zpid/
2400,78754,UT Austin,6.76 miles,"2404 Tucker Ln, Austin, TX 78754",2,4,1698,1887,zillow.com/homedetails/2404-Tucker-Ln-Austin-TX-78754/2058405683_zpid/
3000,78722,UT Austin,1.37 miles,"3304 Larry Ln, Austin, TX 78722",2,4,1550,3200,zillow.com/homedetails/3304-Larry-Ln-Austin-TX-78722/29394753_zpid/
2411,78704,UT Austin,2.41 miles,"Timbercreek Apartments, 614 S 1st St APT 324, Austin, TX 78704",2,4,1220,2257,zillow.com/apartments/austin-tx/timbercreek-apartments/5Xht9f/
3050,78702,UT Austin,2.24 miles,"3111 E. 31st St., 3111 E 13th St #B, Austin, TX 78702",2,4,1200,2476,zillow.com/b/3111-e.-31st-st.-austin-tx-5YN8Wc/
3325,78744,UT Austin,8.69 miles,"7013 Brick Slope Path, Austin, TX 78744",2,4,1662,2600,zillow.com/homedetails/7013-Brick-Slope-Path-Austin-TX-78744/241933027_zpid/
3800,78751,UT Austin,1.5 miles,"1020 Ellingson, 1020 Ellingson Ln #A, Austin, TX 78751",2,4,1388,3549,zillow.com/b/1020-ellingson-austin-tx-5ZZYWn/
2400,78704,UT Austin,4.06 miles,"3000 Ray Wood Dr, Austin, TX 78704",2,4,1696,4407,zillow.com/homedetails/3000-Ray-Wood-Dr-Austin-TX-78704/29476792_zpid/
2250,78725,UT Austin,9.87 miles,"14909 Custis Ln, Austin, TX 78725",2,4,1858,2199,zillow.com/homedetails/14909-Custis-Ln-Austin-TX-78725/305433035_zpid/
2345,78747,UT Austin,10.53 miles,"10721 Steinbeck Dr, Austin, TX 78747",2,4,1622,2299,zillow.com/homedetails/10721-Steinbeck-Dr-Austin-TX-78747/331622282_zpid/
2050,78748,UT Austin,10.67 miles,"2020 Coats Cir, Austin, TX 78748",2,4,1427,1700,zillow.com/homedetails/2020-Coats-Cir-Austin-TX-78748/29513143_zpid/
2695,78741,UT Austin,5.2 miles,"1613 Anise Dr, Austin, TX 78741",2,4,1586,2635,zillow.com/homedetails/1613-Anise-Dr-Austin-TX-78741/70345784_zpid/
2150,78754,UT Austin,7.2 miles,"11809 Monterosso Dr, Austin, TX 78754",2,4,2031,1572,zillow.com/homedetails/11809-Monterosso-Dr-Austin-TX-78754/2084294997_zpid/
4500,78705,UT Austin,0.48 miles,"3102 Cedar St, Austin, TX",2,4,,,zillow.com/b/3102-cedar-3102-cedar-b-austin-tx-5vbYhW/
2900,78705,UT Austin,0.67 miles,"1003 W 26th St APT 303, Austin, TX 78705",2,4,1043,1705,zillow.com/homedetails/1003-W-26th-St-APT-303-Austin-TX-78705/2086853772_zpid/
3600,78704,UT Austin,4.31 miles,"202 Lightsey Rd, Austin, TX 78704",2,4,1588,3409,zillow.com/homedetails/202-Lightsey-Rd-Austin-TX-78704/29478385_zpid/
2344,78747,UT Austin,10.53 miles,"10513 Steinbeck Dr, Austin, TX 78747",2,4,1622,2299,zillow.com/homedetails/10513-Steinbeck-Dr-Austin-TX-78747/331622296_zpid/
4400,78702,UT Austin,2.67 miles,"2105 Holly St, Austin, TX 78702",2,4,2635,5500,zillow.com/homedetails/2105-Holly-St-Austin-TX-78702/29381495_zpid/
2850,78736,UT Austin,10.37 miles,"7500 Black Mountain Dr, Austin, TX 78736",2,4,2105,2921,zillow.com/homedetails/7500-Black-Mountain-Dr-Austin-TX-78736/70327902_zpid/
2495,78726,UT Austin,11.99 miles,"11616 Sweet Basil Ct, Austin, TX 78726",2,4,2063,2594,zillow.com/homedetails/11616-Sweet-Basil-Ct-Austin-TX-78726/29376633_zpid/
3989,78759,UT Austin,6.06 miles,"8618 Willowick Dr, Austin, TX 78759",2,4,2010,3701,zillow.com/homedetails/8618-Willowick-Dr-Austin-TX-78759/29432088_zpid/
2500,78729,UT Austin,10.64 miles,"13008 Amarillo Ave, Austin, TX 78729",2,4,2036,2804,zillow.com/homedetails/13008-Amarillo-Ave-Austin-TX-78729/29375611_zpid/
2076,78744,UT Austin,7.19 miles,"Hillside on Cannon, 2302 E William Cannon Dr APT 1226, Austin, TX 78744",2,4,1193,2039,zillow.com/apartments/austin-tx/hillside-on-cannon/5XhtCP/
2995,78748,UT Austin,9.41 miles,"2515 Monarch Dr, Austin, TX 78748",2,4,1768,2500,zillow.com/homedetails/2515-Monarch-Dr-Austin-TX-78748/29509961_zpid/
2350,78758,UT Austin,4.84 miles,"8402 Leesburg Cir, Austin, TX 78758",2,4,1400,2400,zillow.com/homedetails/8402-Leesburg-Cir-Austin-TX-78758/29422666_zpid/
1960,78704,UT Austin,3.58 miles,"Cascade Apartments, 1221 Algarita Ave APT 258, Austin, TX 78704",2,4,1188,2425,zillow.com/apartments/austin-tx/cascade-apartments/5XhsxS/
4500,78705,UT Austin,0.92 miles,"1205 W 22nd 1/2, 1205 W 22nd 1/2 St, Austin, TX 78705",2,4,1635,4470,zillow.com/homedetails/1205-W-22nd-1-2-St-Austin-TX-78705/29331750_zpid/
2125,78728,UT Austin,12.34 miles,"3924 Mocha Trl, Austin, TX 78728",2,4,2000,2395,zillow.com/homedetails/3924-Mocha-Trl-Austin-TX-78728/29454212_zpid/
3000,78702,UT Austin,1.82 miles,"1138 Northwestern Ave, Austin, TX 78702",2,4,1394,3183,zillow.com/homedetails/1138-Northwestern-Ave-Austin-TX-78702/29386061_zpid/
3050,78705,UT Austin,0.66 miles,"915 Keith Ln, Austin, TX",2,4,,,zillow.com/b/915-keith-ln-austin-tx-9LRZ9P/
2750,78734,UT Austin,13.57 miles,"15107 N Flamingo Dr, Austin, TX 78734",2,4,1943,2997,zillow.com/homedetails/15107-N-Flamingo-Dr-Austin-TX-78734/29351970_zpid/
2395,78745,UT Austin,7.78 miles,"2601 Redleaf Ln, Austin, TX 78745",2,4,1737,2929,zillow.com/homedetails/2601-Redleaf-Ln-Austin-TX-78745/29493731_zpid/
2995,78721,UT Austin,3.54 miles,"1134 Eleanor St, Austin, TX 78721",2,4,1224,2521,zillow.com/homedetails/1134-Eleanor-St-Austin-TX-78721/29388184_zpid/
1879,78728,UT Austin,12.53 miles,"The James on Grand Avenue, 15701 Farm To Market Rd, Austin, TX 78728",2,4,1304,1878,zillow.com/b/the-james-on-grand-avenue-austin-tx-C4dxFT/
2199,78724,UT Austin,7.64 miles,"Residences at Decker, 9000 Decker Ln, Austin, TX 78724",2,4,1423,2033,zillow.com/apartments/austin-tx/residences-at-decker/5Yw5FW/
2900,78731,UT Austin,4.4 miles,"6109 Shadow Valley Dr #A, Austin, TX 78731",2,4,2200,3377,zillow.com/homedetails/6109-Shadow-Valley-Dr-A-Austin-TX-78731/2113326411_zpid/
3800,78753,UT Austin,8.96 miles,"12600 Lucida Ln, Austin, TX 78753",2,4,2150,2334,zillow.com/homedetails/12600-Lucida-Ln-Austin-TX-78753/124839555_zpid/
2500,78729,UT Austin,11.4 miles,"8912 Bubbling Springs Trl, Austin, TX 78729",2,4,2026,2384,zillow.com/homedetails/8912-Bubbling-Springs-Trl-Austin-TX-78729/29564796_zpid/
2550,78727,UT Austin,10.22 miles,"13005 Odie Ln, Austin, TX 78727",2,4,1444,2149,zillow.com/homedetails/13005-Odie-Ln-Austin-TX-78727/29446117_zpid/
1878,78653,UT Austin,9.79 miles,"The Element, 5724 E Howard Ln, Manor, TX 78653",2,4,1304,2094,zillow.com/b/the-element-manor-tx-C4YPvk/
1887,78724,UT Austin,9.39 miles,"The Beckett, 14011 Fm 969 Rd, Austin, TX 78724",2,4,1486,,zillow.com/b/the-beckett-austin-tx-CbXnGZ/
2800,78705,UT Austin,0.84 miles,"2844 San Gabriel St #A, Austin, TX 78705",2,4,1584,3800,zillow.com/homedetails/2844-San-Gabriel-St-A-Austin-TX-78705/2102782540_zpid/
2400,78754,UT Austin,6.76 miles,"2404 Tucker Ln, Austin, TX 78754",2,4,1698,1887,zillow.com/homedetails/2404-Tucker-Ln-Austin-TX-78754/2058405683_zpid/
3000,78722,UT Austin,1.37 miles,"3304 Larry Ln, Austin, TX 78722",2,4,1550,3200,zillow.com/homedetails/3304-Larry-Ln-Austin-TX-78722/29394753_zpid/
2411,78704,UT Austin,2.41 miles,"Timbercreek Apartments, 614 S 1st St APT 324, Austin, TX 78704",2,4,1220,2257,zillow.com/apartments/austin-tx/timbercreek-apartments/5Xht9f/
3050,78702,UT Austin,2.24 miles,"3111 E. 31st St., 3111 E 13th St #B, Austin, TX 78702",2,4,1200,2476,zillow.com/b/3111-e.-31st-st.-austin-tx-5YN8Wc/
3325,78744,UT Austin,8.69 miles,"7013 Brick Slope Path, Austin, TX 78744",2,4,1662,2600,zillow.com/homedetails/7013-Brick-Slope-Path-Austin-TX-78744/241933027_zpid/
3800,78751,UT Austin,1.5 miles,"1020 Ellingson, 1020 Ellingson Ln #A, Austin, TX 78751",2,4,1388,3549,zillow.com/b/1020-ellingson-austin-tx-5ZZYWn/
2400,78704,UT Austin,4.06 miles,"3000 Ray Wood Dr, Austin, TX 78704",2,4,1696,4407,zillow.com/homedetails/3000-Ray-Wood-Dr-Austin-TX-78704/29476792_zpid/
2250,78725,UT Austin,9.87 miles,"14909 Custis Ln, Austin, TX 78725",2,4,1858,2199,zillow.com/homedetails/14909-Custis-Ln-Austin-TX-78725/305433035_zpid/
2345,78747,UT Austin,10.53 miles,"10721 Steinbeck Dr, Austin, TX 78747",2,4,1622,2299,zillow.com/homedetails/10721-Steinbeck-Dr-Austin-TX-78747/331622282_zpid/
2050,78748,UT Austin,10.67 miles,"2020 Coats Cir, Austin, TX 78748",2,4,1427,1700,zillow.com/homedetails/2020-Coats-Cir-Austin-TX-78748/29513143_zpid/
2695,78741,UT Austin,5.2 miles,"1613 Anise Dr, Austin, TX 78741",2,4,1586,2635,zillow.com/homedetails/1613-Anise-Dr-Austin-TX-78741/70345784_zpid/
2150,78754,UT Austin,7.2 miles,"11809 Monterosso Dr, Austin, TX 78754",2,4,2031,1572,zillow.com/homedetails/11809-Monterosso-Dr-Austin-TX-78754/2084294997_zpid/
4500,78705,UT Austin,0.48 miles,"3102 Cedar St, Austin, TX",2,4,,,zillow.com/b/3102-cedar-3102-cedar-b-austin-tx-5vbYhW/
2900,78705,UT Austin,0.67 miles,"1003 W 26th St APT 303, Austin, TX 78705",2,4,1043,1705,zillow.com/homedetails/1003-W-26th-St-APT-303-Austin-TX-78705/2086853772_zpid/
3600,78704,UT Austin,4.31 miles,"202 Lightsey Rd, Austin, TX 78704",2,4,1588,3409,zillow.com/homedetails/202-Lightsey-Rd-Austin-TX-78704/29478385_zpid/
2344,78747,UT Austin,10.53 miles,"10513 Steinbeck Dr, Austin, TX 78747",2,4,1622,2299,zillow.com/homedetails/10513-Steinbeck-Dr-Austin-TX-78747/331622296_zpid/
4400,78702,UT Austin,2.67 miles,"2105 Holly St, Austin, TX 78702",2,4,2635,5500,zillow.com/homedetails/2105-Holly-St-Austin-TX-78702/29381495_zpid/
2850,78736,UT Austin,10.37 miles,"7500 Black Mountain Dr, Austin, TX 78736",2,4,2105,2921,zillow.com/homedetails/7500-Black-Mountain-Dr-Austin-TX-78736/70327902_zpid/
2495,78726,UT Austin,11.99 miles,"11616 Sweet Basil Ct, Austin, TX 78726",2,4,2063,2594,zillow.com/homedetails/11616-Sweet-Basil-Ct-Austin-TX-78726/29376633_zpid/
3989,78759,UT Austin,6.06 miles,"8618 Willowick Dr, Austin, TX 78759",2,4,2010,3701,zillow.com/homedetails/8618-Willowick-Dr-Austin-TX-78759/29432088_zpid/
2500,78729,UT Austin,10.64 miles,"13008 Amarillo Ave, Austin, TX 78729",2,4,2036,2804,zillow.com/homedetails/13008-Amarillo-Ave-Austin-TX-78729/29375611_zpid/
2076,78744,UT Austin,7.19 miles,"Hillside on Cannon, 2302 E William Cannon Dr APT 1226, Austin, TX 78744",2,4,1193,2039,zillow.com/apartments/austin-tx/hillside-on-cannon/5XhtCP/
2995,78748,UT Austin,9.41 miles,"2515 Monarch Dr, Austin, TX 78748",2,4,1768,2500,zillow.com/homedetails/2515-Monarch-Dr-Austin-TX-78748/29509961_zpid/
2350,78758,UT Austin,4.84 miles,"8402 Leesburg Cir, Austin, TX 78758",2,4,1400,2400,zillow.com/homedetails/8402-Leesburg-Cir-Austin-TX-78758/29422666_zpid/
1960,78704,UT Austin,3.58 miles,"Cascade Apartments, 1221 Algarita Ave APT 258, Austin, TX 78704",2,4,1188,2425,zillow.com/apartments/austin-tx/cascade-apartments/5XhsxS/
4500,78705,UT Austin,0.92 miles,"1205 W 22nd 1/2, 1205 W 22nd 1/2 St, Austin, TX 78705",2,4,1635,4470,zillow.com/homedetails/1205-W-22nd-1-2-St-Austin-TX-78705/29331750_zpid/
2125,78728,UT Austin,12.34 miles,"3924 Mocha Trl, Austin, TX 78728",2,4,2000,2395,zillow.com/homedetails/3924-Mocha-Trl-Austin-TX-78728/29454212_zpid/
3000,78702,UT Austin,1.82 miles,"1138 Northwestern Ave, Austin, TX 78702",2,4,1394,3183,zillow.com/homedetails/1138-Northwestern-Ave-Austin-TX-78702/29386061_zpid/
3050,78705,UT Austin,0.66 miles,"915 Keith Ln, Austin, TX",2,4,,,zillow.com/b/915-keith-ln-austin-tx-9LRZ9P/
2750,78734,UT Austin,13.57 miles,"15107 N Flamingo Dr, Austin, TX 78734",2,4,1943,2997,zillow.com/homedetails/15107-N-Flamingo-Dr-Austin-TX-78734/29351970_zpid/
2395,78745,UT Austin,7.78 miles,"2601 Redleaf Ln, Austin, TX 78745",2,4,1737,2929,zillow.com/homedetails/2601-Redleaf-Ln-Austin-TX-78745/29493731_zpid/
2995,78721,UT Austin,3.54 miles,"1134 Eleanor St, Austin, TX 78721",2,4,1224,2521,zillow.com/homedetails/1134-Eleanor-St-Austin-TX-78721/29388184_zpid/
1879,78728,UT Austin,12.53 miles,"The James on Grand Avenue, 15701 Farm To Market Rd, Austin, TX 78728",2,4,1304,1878,zillow.com/b/the-james-on-grand-avenue-austin-tx-C4dxFT/
2199,78724,UT Austin,7.64 miles,"Residences at Decker, 9000 Decker Ln, Austin, TX 78724",2,4,1423,2033,zillow.com/apartments/austin-tx/residences-at-decker/5Yw5FW/
2900,78731,UT Austin,4.4 miles,"6109 Shadow Valley Dr #A, Austin, TX 78731",2,4,2200,3377,zillow.com/homedetails/6109-Shadow-Valley-Dr-A-Austin-TX-78731/2113326411_zpid/
3800,78753,UT Austin,8.96 miles,"12600 Lucida Ln, Austin, TX 78753",2,4,2150,2334,zillow.com/homedetails/12600-Lucida-Ln-Austin-TX-78753/124839555_zpid/
2500,78729,UT Austin,11.4 miles,"8912 Bubbling Springs Trl, Austin, TX 78729",2,4,2026,2384,zillow.com/homedetails/8912-Bubbling-Springs-Trl-Austin-TX-78729/29564796_zpid/
2550,78727,UT Austin,10.22 miles,"13005 Odie Ln, Austin, TX 78727",2,4,1444,2149,zillow.com/homedetails/13005-Odie-Ln-Austin-TX-78727/29446117_zpid/
1878,78653,UT Austin,9.79 miles,"The Element, 5724 E Howard Ln, Manor, TX 78653",2,4,1304,2094,zillow.com/b/the-element-manor-tx-C4YPvk/
1887,78724,UT Austin,9.39 miles,"The Beckett, 14011 Fm 969 Rd, Austin, TX 78724",2,4,1486,,zillow.com/b/the-beckett-austin-tx-CbXnGZ/
2800,78705,UT Austin,0.84 miles,"2844 San Gabriel St #A, Austin, TX 78705",2,4,1584,3800,zillow.com/homedetails/2844-San-Gabriel-St-A-Austin-TX-78705/2102782540_zpid/
2400,78754,UT Austin,6.76 miles,"2404 Tucker Ln, Austin, TX 78754",2,4,1698,1887,zillow.com/homedetails/2404-Tucker-Ln-Austin-TX-78754/2058405683_zpid/
3000,78722,UT Austin,1.37 miles,"3304 Larry Ln, Austin, TX 78722",2,4,1550,3200,zillow.com/homedetails/3304-Larry-Ln-Austin-TX-78722/29394753_zpid/
2411,78704,UT Austin,2.41 miles,"Timbercreek Apartments, 614 S 1st St APT 324, Austin, TX 78704",2,4,1220,2257,zillow.com/apartments/austin-tx/timbercreek-apartments/5Xht9f/
3050,78702,UT Austin,2.24 miles,"3111 E. 31st St., 3111 E 13th St #B, Austin, TX 78702",2,4,1200,2476,zillow.com/b/3111-e.-31st-st.-austin-tx-5YN8Wc/
3325,78744,UT Austin,8.69 miles,"7013 Brick Slope Path, Austin, TX 78744",2,4,1662,2600,zillow.com/homedetails/7013-Brick-Slope-Path-Austin-TX-78744/241933027_zpid/
3800,78751,UT Austin,1.5 miles,"1020 Ellingson, 1020 Ellingson Ln #A, Austin, TX 78751",2,4,1388,3549,zillow.com/b/1020-ellingson-austin-tx-5ZZYWn/
2400,78704,UT Austin,4.06 miles,"3000 Ray Wood Dr, Austin, TX 78704",2,4,1696,4407,zillow.com/homedetails/3000-Ray-Wood-Dr-Austin-TX-78704/29476792_zpid/
2250,78725,UT Austin,9.87 miles,"14909 Custis Ln, Austin, TX 78725",2,4,1858,2199,zillow.com/homedetails/14909-Custis-Ln-Austin-TX-78725/305433035_zpid/
2345,78747,UT Austin,10.53 miles,"10721 Steinbeck Dr, Austin, TX 78747",2,4,1622,2299,zillow.com/homedetails/10721-Steinbeck-Dr-Austin-TX-78747/331622282_zpid/
2050,78748,UT Austin,10.67 miles,"2020 Coats Cir, Austin, TX 78748",2,4,1427,1700,zillow.com/homedetails/2020-Coats-Cir-Austin-TX-78748/29513143_zpid/
2695,78741,UT Austin,5.2 miles,"1613 Anise Dr, Austin, TX 78741",2,4,1586,2635,zillow.com/homedetails/1613-Anise-Dr-Austin-TX-78741/70345784_zpid/
2150,78754,UT Austin,7.2 miles,"11809 Monterosso Dr, Austin, TX 78754",2,4,2031,1572,zillow.com/homedetails/11809-Monterosso-Dr-Austin-TX-78754/2084294997_zpid/
4500,78705,UT Austin,0.48 miles,"3102 Cedar St, Austin, TX",2,4,,,zillow.com/b/3102-cedar-3102-cedar-b-austin-tx-5vbYhW/
2900,78705,UT Austin,0.67 miles,"1003 W 26th St APT 303, Austin, TX 78705",2,4,1043,1705,zillow.com/homedetails/1003-W-26th-St-APT-303-Austin-TX-78705/2086853772_zpid/
3600,78704,UT Austin,4.31 miles,"202 Lightsey Rd, Austin, TX 78704",2,4,1588,3409,zillow.com/homedetails/202-Lightsey-Rd-Austin-TX-78704/29478385_zpid/
2344,78747,UT Austin,10.53 miles,"10513 Steinbeck Dr, Austin, TX 78747",2,4,1622,2299,zillow.com/homedetails/10513-Steinbeck-Dr-Austin-TX-78747/331622296_zpid/
4400,78702,UT Austin,2.67 miles,"2105 Holly St, Austin, TX 78702",2,4,2635,5500,zillow.com/homedetails/2105-Holly-St-Austin-TX-78702/29381495_zpid/
2850,78736,UT Austin,10.37 miles,"7500 Black Mountain Dr, Austin, TX 78736",2,4,2105,2921,zillow.com/homedetails/7500-Black-Mountain-Dr-Austin-TX-78736/70327902_zpid/
2495,78726,UT Austin,11.99 miles,"11616 Sweet Basil Ct, Austin, TX 78726",2,4,2063,2594,zillow.com/homedetails/11616-Sweet-Basil-Ct-Austin-TX-78726/29376633_zpid/
3989,78759,UT Austin,6.06 miles,"8618 Willowick Dr, Austin, TX 78759",2,4,2010,3701,zillow.com/homedetails/8618-Willowick-Dr-Austin-TX-78759/29432088_zpid/
2500,78729,UT Austin,10.64 miles,"13008 Amarillo Ave, Austin, TX 78729",2,4,2036,2804,zillow.com/homedetails/13008-Amarillo-Ave-Austin-TX-78729/29375611_zpid/
2076,78744,UT Austin,7.19 miles,"Hillside on Cannon, 2302 E William Cannon Dr APT 1226, Austin, TX 78744",2,4,1193,2039,zillow.com/apartments/austin-tx/hillside-on-cannon/5XhtCP/
2995,78748,UT Austin,9.41 miles,"2515 Monarch Dr, Austin, TX 78748",2,4,1768,2500,zillow.com/homedetails/2515-Monarch-Dr-Austin-TX-78748/29509961_zpid/
2350,78758,UT Austin,4.84 miles,"8402 Leesburg Cir, Austin, TX 78758",2,4,1400,2400,zillow.com/homedetails/8402-Leesburg-Cir-Austin-TX-78758/29422666_zpid/
1960,78704,UT Austin,3.58 miles,"Cascade Apartments, 1221 Algarita Ave APT 258, Austin, TX 78704",2,4,1188,2425,zillow.com/apartments/austin-tx/cascade-apartments/5XhsxS/
4500,78705,UT Austin,0.92 miles,"1205 W 22nd 1/2, 1205 W 22nd 1/2 St, Austin, TX 78705",2,4,1635,4470,zillow.com/homedetails/1205-W-22nd-1-2-St-Austin-TX-78705/29331750_zpid/
2125,78728,UT Austin,12.34 miles,"3924 Mocha Trl, Austin, TX 78728",2,4,2000,2395,zillow.com/homedetails/3924-Mocha-Trl-Austin-TX-78728/29454212_zpid/
3000,78702,UT Austin,1.82 miles,"1138 Northwestern Ave, Austin, TX 78702",2,4,1394,3183,zillow.com/homedetails/1138-Northwestern-Ave-Austin-TX-78702/29386061_zpid/
3050,78705,UT Austin,0.66 miles,"915 Keith Ln, Austin, TX",2,4,,,zillow.com/b/915-keith-ln-austin-tx-9LRZ9P/
2750,78734,UT Austin,13.57 miles,"15107 N Flamingo Dr, Austin, TX 78734",2,4,1943,2997,zillow.com/homedetails/15107-N-Flamingo-Dr-Austin-TX-78734/29351970_zpid/
2395,78745,UT Austin,7.78 miles,"2601 Redleaf Ln, Austin, TX 78745",2,4,1737,2929,zillow.com/homedetails/2601-Redleaf-Ln-Austin-TX-78745/29493731_zpid/
2995,78721,UT Austin,3.54 miles,"1134 Eleanor St, Austin, TX 78721",2,4,1224,2521,zillow.com/homedetails/1134-Eleanor-St-Austin-TX-78721/29388184_zpid/
1879,78728,UT Austin,12.53 miles,"The James on Grand Avenue, 15701 Farm To Market Rd, Austin, TX 78728",2,4,1304,1878,zillow.com/b/the-james-on-grand-avenue-austin-tx-C4dxFT/
2199,78724,UT Austin,7.64 miles,"Residences at Decker, 9000 Decker Ln, Austin, TX 78724",2,4,1423,2033,zillow.com/apartments/austin-tx/residences-at-decker/5Yw5FW/
2900,78731,UT Austin,4.4 miles,"6109 Shadow Valley Dr #A, Austin, TX 78731",2,4,2200,3377,zillow.com/homedetails/6109-Shadow-Valley-Dr-A-Austin-TX-78731/2113326411_zpid/
3800,78753,UT Austin,8.96 miles,"12600 Lucida Ln, Austin, TX 78753",2,4,2150,2334,zillow.com/homedetails/12600-Lucida-Ln-Austin-TX-78753/124839555_zpid/
2500,78729,UT Austin,11.4 miles,"8912 Bubbling Springs Trl, Austin, TX 78729",2,4,2026,2384,zillow.com/homedetails/8912-Bubbling-Springs-Trl-Austin-TX-78729/29564796_zpid/
2550,78727,UT Austin,10.22 miles,"13005 Odie Ln, Austin, TX 78727",2,4,1444,2149,zillow.com/homedetails/13005-Odie-Ln-Austin-TX-78727/29446117_zpid/
1878,78653,UT Austin,9.79 miles,"The Element, 5724 E Howard Ln, Manor, TX 78653",2,4,1304,2094,zillow.com/b/the-element-manor-tx-C4YPvk/
1887,78724,UT Austin,9.39 miles,"The Beckett, 14011 Fm 969 Rd, Austin, TX 78724",2,4,1486,,zillow.com/b/the-beckett-austin-tx-CbXnGZ/
2800,78705,UT Austin,0.84 miles,"2844 San Gabriel St #A, Austin, TX 78705",2,4,1584,3800,zillow.com/homedetails/2844-San-Gabriel-St-A-Austin-TX-78705/2102782540_zpid/
2400,78754,UT Austin,6.76 miles,"2404 Tucker Ln, Austin, TX 78754",2,4,1698,1887,zillow.com/homedetails/2404-Tucker-Ln-Austin-TX-78754/2058405683_zpid/
3000,78722,UT Austin,1.37 miles,"3304 Larry Ln, Austin, TX 78722",2,4,1550,3200,zillow.com/homedetails/3304-Larry-Ln-Austin-TX-78722/29394753_zpid/
2411,78704,UT Austin,2.41 miles,"Timbercreek Apartments, 614 S 1st St APT 324, Austin, TX 78704",2,4,1220,2257,zillow.com/apartments/austin-tx/timbercreek-apartments/5Xht9f/
3050,78702,UT Austin,2.24 miles,"3111 E. 31st St., 3111 E 13th St #B, Austin, TX 78702",2,4,1200,2476,zillow.com/b/3111-e.-31st-st.-austin-tx-5YN8Wc/
3325,78744,UT Austin,8.69 miles,"7013 Brick Slope Path, Austin, TX 78744",2,4,1662,2600,zillow.com/homedetails/7013-Brick-Slope-Path-Austin-TX-78744/241933027_zpid/
3800,78751,UT Austin,1.5 miles,"1020 Ellingson, 1020 Ellingson Ln #A, Austin, TX 78751",2,4,1388,3549,zillow.com/b/1020-ellingson-austin-tx-5ZZYWn/
2400,78704,UT Austin,4.06 miles,"3000 Ray Wood Dr, Austin, TX 78704",2,4,1696,4407,zillow.com/homedetails/3000-Ray-Wood-Dr-Austin-TX-78704/29476792_zpid/
2250,78725,UT Austin,9.87 miles,"14909 Custis Ln, Austin, TX 78725",2,4,1858,2199,zillow.com/homedetails/14909-Custis-Ln-Austin-TX-78725/305433035_zpid/
2345,78747,UT Austin,10.53 miles,"10721 Steinbeck Dr, Austin, TX 78747",2,4,1622,2299,zillow.com/homedetails/10721-Steinbeck-Dr-Austin-TX-78747/331622282_zpid/
2050,78748,UT Austin,10.67 miles,"2020 Coats Cir, Austin, TX 78748",2,4,1427,1700,zillow.com/homedetails/2020-Coats-Cir-Austin-TX-78748/29513143_zpid/
2695,78741,UT Austin,5.2 miles,"1613 Anise Dr, Austin, TX 78741",2,4,1586,2635,zillow.com/homedetails/1613-Anise-Dr-Austin-TX-78741/70345784_zpid/
2150,78754,UT Austin,7.2 miles,"11809 Monterosso Dr, Austin, TX 78754",2,4,2031,1572,zillow.com/homedetails/11809-Monterosso-Dr-Austin-TX-78754/2084294997_zpid/
4500,78705,UT Austin,0.48 miles,"3102 Cedar St, Austin, TX",2,4,,,zillow.com/b/3102-cedar-3102-cedar-b-austin-tx-5vbYhW/
2900,78705,UT Austin,0.67 miles,"1003 W 26th St APT 303, Austin, TX 78705",2,4,1043,1705,zillow.com/homedetails/1003-W-26th-St-APT-303-Austin-TX-78705/2086853772_zpid/
